"idrefformula","idherbsmed","idcrude","composition","unit"
"F00229","K00045","T00098","2",""
"F00229","K00045","T00109","3",""
"F00229","K00045","T00128","3",""
"F00229","K00045","T00147","2",""
"F00230","K00045","T00039","1_1.5",""
"F00230","K00045","T00056","3_4.5",""
"F00230","K00045","T00068","2_3",""
"F00230","K00045","T00092","4_6",""
"F00230","K00045","T00093","2_3",""
"F00230","K00045","T00098","2_3",""
"F00230","K00045","T00116","2_3",""
"F00230","K00045","T00128","3_4.5",""
"F00230","K00045","T00147","2_3",""
"F00231","K00045","T00039","1_2",""
"F00231","K00045","T00056","3_4.5",""
"F00231","K00045","T00068","2_3",""
"F00231","K00045","T00093","0.5_1",""
"F00231","K00045","T00098","2_3",""
"F00231","K00045","T00109","4_6",""
"F00231","K00045","T00116","2_3",""
"F00231","K00045","T00128","3_4.5",""
"F00231","K00045","T00147","2_3",""
"F00232","K00046","T00023","8",""
"F00232","K00046","T00034","4",""
"F00233","K00047","T00023","3",""
"F00233","K00047","T00034","4",""
"F00233","K00047","T00157","8",""
"F00234","K00048","T00016","2",""
"F00234","K00048","T00039","1",""
"F00234","K00048","T00042","2",""
"F00234","K00048","T00043","1",""
"F00234","K00048","T00069","1",""
"F00234","K00048","T00091","1",""
"F00234","K00048","T00093","1",""
"F00234","K00048","T00128","2",""
"F00234","K00048","T00133","3",""
"F00234","K00048","T00146","3",""
"F00234","K00048","T00161","3",""
"F00234","K00048","T00176","1",""
"F00234","K00048","T00253","2",""
"F00234","K00048","T00272","1",""
"F00235","K00049","T00016","3",""
"F00235","K00049","T00020","3",""
"F00235","K00049","T00036","3",""
"F00235","K00049","T00143","3",""
"F00236","K00050","T00036","3",""
"F00236","K00050","T00143","3",""
"F00236","K00050","T00157","6",""
"F00237","K00051","T00036","1",""
"F00237","K00051","T00143","1",""
"F00237","K00051","T00157","2",""
"F00238","K00051","T00036","3分",""
"F00238","K00051","T00143","3分",""
"F00238","K00051","T00157","6分",""
"F00239","K00051","T00143","3",""
"F00239","K00051","T00157","6",""
"F00239","K00051","T00194","3",""
"F00240","K00051","T00036","3",""
"F00240","K00051","T00143","3",""
"F00240","K00051","T00157","6",""
"F00241","K00051","T00143","1",""
"F00241","K00051","T00157","2",""
"F00241","K00051","T00194","1",""
"F00242","K00051","T00036","1_3",""
"F00242","K00051","T00143","1_3",""
"F00242","K00051","T00157","2_6",""
"F00243","K00052","T00036","3",""
"F00243","K00052","T00162","1.5(若干.片.)",""
"F00244","K00053","T00036","2",""
"F00244","K00053","T00039","4",""
"F00245","K00054","T00016","2.5",""
"F00245","K00054","T00020","1",""
"F00245","K00054","T00036","2.5",""
"F00245","K00054","T00039","2.5",""
"F00245","K00054","T00116","2.5",""
"F00245","K00054","T00143","2.5",""
"F00245","K00054","T00157","5",""
"F00246","K00054","T00016","3両",""
"F00246","K00054","T00020","1両",""
"F00246","K00054","T00036","3両",""
"F00246","K00054","T00039","4両",""
"F00246","K00054","T00116","12枚",""
"F00246","K00054","T00143","3両",""
"F00246","K00054","T00157","半升",""
"F00247","K00054","T00016","3両",""
"F00247","K00054","T00020","1両",""
"F00247","K00054","T00036","3両",""
"F00247","K00054","T00039","4両",""
"F00247","K00054","T00116","12枚",""
"F00247","K00054","T00157","半升",""
"F00248","K00054","T00016","2.5",""
"F00248","K00054","T00020","1",""
"F00248","K00054","T00036","2.5",""
"F00248","K00054","T00039","3.5",""
"F00248","K00054","T00116","2.5",""
"F00248","K00054","T00143","2.5",""
"F00248","K00054","T00157","5",""
"F00249","K00054","T00016","2.5_3",""
"F00249","K00054","T00020","1",""
"F00249","K00054","T00036","2_2.5",""
"F00249","K00054","T00039","3_4.5",""
"F00249","K00054","T00116","2.5",""
"F00249","K00054","T00143","2.5",""
"F00249","K00054","T00157","4_5",""
"F00250","K00054","T00016","2.5",""
"F00250","K00054","T00020","1",""
"F00250","K00054","T00036","2",""
"F00250","K00054","T00039","2.5_3.5",""
"F00250","K00054","T00116","2.5",""
"F00250","K00054","T00143","2.5",""
"F00250","K00054","T00157","5",""
"F00251","K00054","T00016","3",""
"F00251","K00054","T00020","1",""
"F00251","K00054","T00036","3",""
"F00251","K00054","T00039","4.5",""
"F00251","K00054","T00116","3",""
"F00251","K00054","T00143","3",""
"F00251","K00054","T00157","6",""
"F00252","K00055","T00039","6",""
"F00253","K00055","T00039","8",""
"F00254","K00055","T00039","2",""
"F00255","K00055","T00039","5_8",""
"F00256","K00055","T00039","2_8",""
"F00257","K00056","T00039","3",""
"F00257","K00056","T00051","4",""
"F00257","K00056","T00109","6",""
"F00257","K00056","T00162","0.5(若干.片.)",""
"F00258","K00057","T00039","3",""
"F00258","K00057","T00063","14",""
"F00258","K00057","T00116","2.5",""
"F00259","K00057","T00039","5",""
"F00259","K00057","T00063","20",""
"F00259","K00057","T00116","6",""
"F00260","K00057","T00039","3_5",""
"F00260","K00057","T00063","14_20",""
"F00260","K00057","T00116","2.5_6",""
"F00261","K00057","T00039","4",""
"F00261","K00057","T00063","20",""
"F00261","K00057","T00116","6",""
"F00262","K00058","T00039","3",""
"F00262","K00058","T00042","2",""
"F00263","K00058","T00039","2",""
"F00263","K00058","T00042","1",""
"F00264","K00058","T00039","3",""
"F00264","K00058","T00042","1.5",""
"F00265","K00058","T00039","8",""
"F00265","K00058","T00042","4",""
"F00266","K00058","T00039","1_3",""
"F00266","K00058","T00042","2",""
"F00267","K00058","T00039","2_8",""
"F00267","K00058","T00042","1_4",""
"F00268","K00058","T00039","4",""
"F00268","K00058","T00042","2",""
"F00269","K00059","T00015","2",""
"F00269","K00059","T00039","2",""
"F00269","K00059","T00086","5",""
"F00269","K00059","T00093","4",""
"F00269","K00059","T00116","4",""
"F00269","K00059","T00133","4",""
"F00269","K00059","T00198","4",""
"F00270","K00059","T00015","2",""
"F00270","K00059","T00039","3",""
"F00270","K00059","T00086","6",""
"F00270","K00059","T00093","2",""
"F00270","K00059","T00116","3",""
"F00270","K00059","T00133","4",""
"F00270","K00059","T00198","3",""
"F00271","K00059","T00015","3",""
"F00271","K00059","T00039","2.5",""
"F00271","K00059","T00086","6",""
"F00271","K00059","T00093","1",""
"F00271","K00059","T00116","3",""
"F00271","K00059","T00133","3",""
"F00271","K00059","T00140","20",""
"F00271","K00059","T00198","4",""
"F00272","K00059","T00015","2_4",""
"F00272","K00059","T00039","2",""
"F00272","K00059","T00086","5_6",""
"F00272","K00059","T00093","4",""
"F00272","K00059","T00116","4",""
"F00272","K00059","T00133","4",""
"F00272","K00059","T00140","20",""
"F00272","K00059","T00198","4",""
"F00273","K00059","T00015","2_4",""
"F00273","K00059","T00039","2_3",""
"F00273","K00059","T00051","3_4",""
"F00273","K00059","T00086","5_6",""
"F00273","K00059","T00093","1_1.5",""
"F00273","K00059","T00116","3_4",""
"F00273","K00059","T00133","3_4",""
"F00273","K00059","T00140","20",""
"F00274","K00060","T00115","1",""
"F00274","K00060","T00119","5",""
"F00274","K00060","T00165","1",""
"F00275","K00061","T00015","3",""
"F00275","K00061","T00021","2",""
"F00275","K00061","T00039","1",""
"F00275","K00061","T00072","3",""
"F00275","K00061","T00092","3",""
"F00275","K00061","T00093","1.5",""
"F00275","K00061","T00116","2",""
"F00275","K00061","T00133","2",""
"F00275","K00061","T00143","3",""
"F00275","K00061","T00161","3",""
"F00275","K00061","T00176","1",""
"F00275","K00061","T00181","3",""
"F00276","K00061","T00015","4",""
"F00276","K00061","T00021","2",""
"F00276","K00061","T00038","1",""
"F00276","K00061","T00039","1",""
"F00276","K00061","T00072","4",""
"F00276","K00061","T00116","2",""
"F00276","K00061","T00133","2",""
"F00276","K00061","T00143","4",""
"F00276","K00061","T00150","4",""
"F00276","K00061","T00161","4",""
"F00276","K00061","T00176","1",""
"F00276","K00061","T00181","4",""
"F00277","K00061","T00015","2",""
"F00277","K00061","T00021","1",""
"F00277","K00061","T00039","1",""
"F00277","K00061","T00072","2",""
"F00277","K00061","T00092","2",""
"F00277","K00061","T00093","1.5",""
"F00277","K00061","T00116","1.5",""
"F00277","K00061","T00133","2",""
"F00277","K00061","T00143","2",""
"F00277","K00061","T00161","2",""
"F00277","K00061","T00176","1",""
"F00277","K00061","T00181","2",""
"F00278","K00061","T00015","2",""
"F00278","K00061","T00021","1",""
"F00278","K00061","T00038","1",""
"F00278","K00061","T00039","1",""
"F00278","K00061","T00072","3",""
"F00278","K00061","T00116","1",""
"F00278","K00061","T00133","2",""
"F00278","K00061","T00143","3",""
"F00278","K00061","T00150","3",""
"F00278","K00061","T00161","3",""
"F00278","K00061","T00176","1",""
"F00278","K00061","T00181","3",""
"F00279","K00061","T00015","2",""
"F00279","K00061","T00021","1.5",""
"F00279","K00061","T00039","1",""
"F00279","K00061","T00072","3",""
"F00279","K00061","T00092","3",""
"F00279","K00061","T00093","3",""
"F00279","K00061","T00116","1.5",""
"F00279","K00061","T00133","2",""
"F00279","K00061","T00143","3",""
"F00279","K00061","T00161","3",""
"F00279","K00061","T00176","1",""
"F00279","K00061","T00181","3",""
"F00280","K00061","T00015","2",""
"F00280","K00061","T00021","1.5",""
"F00280","K00061","T00039","1",""
"F00280","K00061","T00072","3",""
"F00280","K00061","T00092","3",""
"F00280","K00061","T00093","1.5",""
"F00280","K00061","T00116","1.5",""
"F00280","K00061","T00133","2",""
"F00280","K00061","T00143","3",""
"F00280","K00061","T00161","3",""
"F00280","K00061","T00176","1",""
"F00280","K00061","T00181","3",""
"F00281","K00061","T00015","2",""
"F00281","K00061","T00021","1",""
"F00281","K00061","T00039","1",""
"F00281","K00061","T00072","3",""
"F00281","K00061","T00092","3",""
"F00281","K00061","T00093","1",""
"F00281","K00061","T00116","1",""
"F00281","K00061","T00133","2",""
"F00281","K00061","T00143","3",""
"F00281","K00061","T00161","3",""
"F00281","K00061","T00176","1",""
"F00281","K00061","T00181","3",""
"F00282","K00061","T00015","2_3",""
"F00282","K00061","T00021","1_2",""
"F00282","K00061","T00038","1_1.5",""
"F00282","K00061","T00039","1",""
"F00282","K00061","T00072","2_3",""
"F00282","K00061","T00116","1_2",""
"F00282","K00061","T00133","2",""
"F00282","K00061","T00143","2_3",""
"F00282","K00061","T00150","2_3",""
"F00282","K00061","T00161","2_3",""
"F00282","K00061","T00176","1",""
"F00282","K00061","T00181","2_3",""
"F00283","K00061","T00015","2_4",""
"F00283","K00061","T00021","1_2",""
"F00283","K00061","T00039","1",""
"F00283","K00061","T00072","2_4",""
"F00283","K00061","T00093","1_1.5",""
"F00283","K00061","T00116","1_2",""
"F00283","K00061","T00133","2",""
"F00283","K00061","T00143","2_4",""
"F00283","K00061","T00150","2_4",""
"F00283","K00061","T00161","2_4",""
"F00283","K00061","T00176","1",""
"F00283","K00061","T00181","2_4",""
"F00284","K00061","T00015","2",""
"F00284","K00061","T00021","1.5",""
"F00284","K00061","T00039","1",""
"F00284","K00061","T00072","3",""
"F00284","K00061","T00093","1",""
"F00284","K00061","T00116","1.5",""
"F00284","K00061","T00133","2",""
"F00284","K00061","T00143","3",""
"F00284","K00061","T00150","3",""
"F00284","K00061","T00161","3",""
"F00284","K00061","T00176","1",""
"F00284","K00061","T00181","3",""
"F00285","K00062","T00001","3",""
"F00285","K00062","T00039","3",""
"F00285","K00062","T00075","5",""
"F00285","K00062","T00086","4",""
"F00285","K00062","T00103","3",""
"F00285","K00062","T00133","4",""
"F00285","K00062","T00192","3",""
"F00286","K00062","T00001","3",""
"F00286","K00062","T00039","3",""
"F00286","K00062","T00075","6",""
"F00286","K00062","T00086","4.5",""
"F00286","K00062","T00103","3",""
"F00286","K00062","T00133","4.5",""
"F00286","K00062","T00192","3",""
"F00287","K00062","T00001","3",""
"F00287","K00062","T00039","3",""
"F00287","K00062","T00075","6",""
"F00287","K00062","T00086","4",""
"F00287","K00062","T00103","3",""
"F00287","K00062","T00133","4",""
"F00287","K00062","T00192","3",""
"F00288","K00062","T00001","3",""
"F00288","K00062","T00039","3",""
"F00288","K00062","T00075","5_6",""
"F00288","K00062","T00086","4_4.5",""
"F00288","K00062","T00103","3",""
"F00288","K00062","T00133","4_4.5",""
"F00288","K00062","T00192","3",""
"F00289","K00062","T00001","3",""
"F00289","K00062","T00039","3",""
"F00289","K00062","T00086","6",""
"F00289","K00062","T00090","6",""
"F00289","K00062","T00103","3",""
"F00289","K00062","T00133","4.5",""
"F00289","K00062","T00192","4.5",""
"F00290","K00063","T00011","2.5",""
"F00290","K00063","T00036","1",""
"F00290","K00063","T00039","1",""
"F00290","K00063","T00055","2.5",""
"F00290","K00063","T00090","2.5",""
"F00290","K00063","T00092","2.5",""
"F00290","K00063","T00103","2.5",""
"F00290","K00063","T00116","1",""
"F00290","K00063","T00128","2.5",""
"F00290","K00063","T00133","2.5",""
"F00290","K00063","T00161","2.5",""
"F00290","K00063","T00169","2.5",""
"F00290","K00063","T00177","1",""
"F00291","K00063","T00011","2.5",""
"F00291","K00063","T00036","1",""
"F00291","K00063","T00039","1",""
"F00291","K00063","T00055","2.5",""
"F00291","K00063","T00090","2.5",""
"F00291","K00063","T00093","0.5",""
"F00291","K00063","T00103","2.5",""
"F00291","K00063","T00116","1",""
"F00291","K00063","T00128","2.5",""
"F00291","K00063","T00133","2.5",""
"F00291","K00063","T00150","2.5",""
"F00291","K00063","T00161","2.5",""
"F00291","K00063","T00169","2.5",""
"F00291","K00063","T00177","1",""
"F00292","K00063","T00011","2",""
"F00292","K00063","T00038","1",""
"F00292","K00063","T00039","1",""
"F00292","K00063","T00055","2",""
"F00292","K00063","T00090","2",""
"F00292","K00063","T00103","2",""
"F00292","K00063","T00116","1.5",""
"F00292","K00063","T00128","2",""
"F00292","K00063","T00133","2",""
"F00292","K00063","T00150","2",""
"F00292","K00063","T00161","2",""
"F00292","K00063","T00169","2",""
"F00292","K00063","T00177","1.5",""
"F00293","K00063","T00011","2",""
"F00293","K00063","T00036","1",""
"F00293","K00063","T00039","1",""
"F00293","K00063","T00055","2",""
"F00293","K00063","T00090","2",""
"F00293","K00063","T00092","2",""
"F00293","K00063","T00103","2",""
"F00293","K00063","T00116","1.5",""
"F00293","K00063","T00128","2",""
"F00293","K00063","T00133","2",""
"F00293","K00063","T00161","2",""
"F00293","K00063","T00169","2",""
"F00293","K00063","T00177","1",""
"F00294","K00063","T00011","2",""
"F00294","K00063","T00036","1.5",""
"F00294","K00063","T00039","1",""
"F00294","K00063","T00055","2",""
"F00294","K00063","T00090","2",""
"F00294","K00063","T00092","2",""
"F00294","K00063","T00103","2",""
"F00294","K00063","T00116","1.5",""
"F00294","K00063","T00128","2",""
"F00294","K00063","T00133","2",""
"F00294","K00063","T00161","2",""
"F00294","K00063","T00169","2",""
"F00294","K00063","T00177","1.5",""
"F00295","K00063","T00011","2",""
"F00295","K00063","T00036","1.5",""
"F00295","K00063","T00039","1",""
"F00295","K00063","T00055","2",""
"F00295","K00063","T00090","2",""
"F00295","K00063","T00092","2",""
"F00295","K00063","T00093","1.5",""
"F00295","K00063","T00103","2",""
"F00295","K00063","T00116","1.5",""
"F00295","K00063","T00128","2",""
"F00295","K00063","T00133","2",""
"F00295","K00063","T00161","2",""
"F00295","K00063","T00169","2",""
"F00295","K00063","T00177","1.5",""
"F00296","K00063","T00011","2",""
"F00296","K00063","T00038","1_2",""
"F00296","K00063","T00039","1",""
"F00296","K00063","T00055","2",""
"F00296","K00063","T00075","2",""
"F00296","K00063","T00092","2",""
"F00296","K00063","T00103","2",""
"F00296","K00063","T00116","1.5",""
"F00296","K00063","T00128","2",""
"F00296","K00063","T00133","2",""
"F00296","K00063","T00161","2",""
"F00296","K00063","T00169","2",""
"F00296","K00063","T00177","1.5",""
"F00297","K00063","T00011","2_2.5",""
"F00297","K00063","T00036","1_1.5",""
"F00297","K00063","T00039","1",""
"F00297","K00063","T00055","2_2.5",""
"F00297","K00063","T00075","2_2.5",""
"F00297","K00063","T00093","0.5_1.5",""
"F00297","K00063","T00103","2_2.5",""
"F00297","K00063","T00116","1_1.5",""
"F00297","K00063","T00128","2_2.5",""
"F00297","K00063","T00133","2_2.5",""
"F00297","K00063","T00150","2_2.5",""
"F00297","K00063","T00161","2_2.5",""
"F00297","K00063","T00169","2_2.5",""
"F00297","K00063","T00177","1_1.5",""
"F00298","K00064","T00011","2",""
"F00298","K00064","T00014","1.5",""
"F00298","K00064","T00038","1_2",""
"F00298","K00064","T00039","1",""
"F00298","K00064","T00043","1.5",""
"F00298","K00064","T00053","1.5",""
"F00298","K00064","T00055","2",""
"F00298","K00064","T00057","1.5",""
"F00298","K00064","T00075","2",""
"F00298","K00064","T00086","1.5",""
"F00298","K00064","T00092","2",""
"F00298","K00064","T00103","2",""
"F00298","K00064","T00116","1.5",""
"F00298","K00064","T00128","2",""
"F00298","K00064","T00133","2",""
"F00298","K00064","T00135","1.5",""
"F00298","K00064","T00161","2",""
"F00298","K00064","T00169","2",""
"F00298","K00064","T00176","1.5",""
"F00298","K00064","T00177","1.5",""
"F00298","K00064","T00198","1.5",""
"F00299","K00064","T00011","2",""
"F00299","K00064","T00014","1.5",""
"F00299","K00064","T00036","1_1.5",""
"F00299","K00064","T00039","1",""
"F00299","K00064","T00043","1.5",""
"F00299","K00064","T00051","1.5",""
"F00299","K00064","T00053","1.5",""
"F00299","K00064","T00055","2",""
"F00299","K00064","T00057","1.5",""
"F00299","K00064","T00075","2",""
"F00299","K00064","T00086","1.5",""
"F00299","K00064","T00093","0.5_1.5",""
"F00299","K00064","T00103","2",""
"F00299","K00064","T00116","1.5",""
"F00299","K00064","T00128","2",""
"F00299","K00064","T00133","2",""
"F00299","K00064","T00135","1.5",""
"F00299","K00064","T00150","2",""
"F00299","K00064","T00161","2",""
"F00299","K00064","T00169","2",""
"F00299","K00064","T00176","1.5",""
